season,week,contestant,judge_score,vote_share_mean,vote_share_std,ci_lower,ci_upper,is_eliminated
11,1,The Situation,15.0,0.08397923701310912,0.06609488813256349,0.0068140315175781166,0.25111378616199365,False
11,1,Audrina Patridge,19.0,0.08970280640402223,0.06652188927016264,0.007998941183490425,0.26152010289436856,False
11,1,Bristol Palin,18.0,0.08531115022746442,0.06124995091560388,0.005978104128701476,0.23634505862749597,False
11,2,Florence Henderson,19.0,0.0779850254045014,0.06204871877154943,0.005283486529801018,0.24341592889850755,False
11,2,Kyle Massey,22.0,0.0998756164453249,0.07105429393297227,0.011719662900890852,0.2804366963658839,False
11,2,Jennifer Grey,24.0,0.09750010566355387,0.06784263307199824,0.009467760941904588,0.25638945848432726,False
11,2,Rick Fox,21.0,0.09937751637022454,0.07330400855460542,0.008595985426626875,0.28261034758026166,False
11,2,Kurt Warner,21.0,0.10346867922697311,0.0730319408806691,0.010656054483061892,0.2808233954108805,False
11,2,Margaret Cho,18.0,0.08266636441557695,0.06347102279043051,0.005611030535983562,0.23647674152530537,False
11,2,Michael Bolton,12.0,0.04685952002605317,0.03878623806863752,0.0026444225638014938,0.14849169538949664,True
11,2,Brandy,21.0,0.10997668387139001,0.0720607661077042,0.014193331452976127,0.2864554836796793,False
11,2,The Situation,18.0,0.09138257738288862,0.06723811963550613,0.007494338344360695,0.26049050818517117,False
11,2,Audrina Patridge,23.0,0.10011013026576562,0.07146328089727655,0.008028948968771503,0.27630555839828935,False
11,2,Bristol Palin,22.0,0.09079778092774785,0.0720357632906888,0.006501004999994363,0.2778955502180504,False
11,3,Florence Henderson,20.0,0.08938374825166436,0.07185048743725261,0.005437845445172529,0.2748988948497937,False
11,3,Kyle Massey,23.0,0.10827662470753689,0.07693525439911232,0.009575127314862219,0.2913572085012542,False
11,3,Jennifer Grey,24.0,0.10571077247411288,0.07529576001225577,0.00655578445248381,0.2910272134357762,False
11,3,Rick Fox,24.0,0.10442715467180724,0.0735606269933377,0.008700058073514516,0.2851416741687128,False
11,3,Kurt Warner,23.0,0.11593517126127713,0.08063596904856893,0.010721542876371403,0.3140732224202928,False
11,3,Margaret Cho,18.0,0.04842058124236924,0.04052737666781423,0.003084206034927865,0.1550919630691491,True
11,3,Brandy,24.0,0.12610224872309875,0.08315716002811431,0.014602933383641218,0.32934201910673905,False
11,3,The Situation,20.0,0.09714689861337757,0.07380528739933821,0.00822589239317999,0.28692210031737475,False
11,3,Audrina Patridge,26.0,0.10877671039295919,0.07812449454251111,0.01113865156315024,0.30043954714704213,False
11,3,Bristol Palin,19.0,0.09582008966179736,0.07235101364606897,0.005288483153552293,0.2686271076805208,False
11,4,Florence Henderson,17.5,0.10365683117805322,0.08321082083976641,0.006189293399113064,0.31676378510285347,False
11,4,Kyle Massey,20.0,0.13078219061474927,0.09231404069094021,0.011351033913904972,0.35854969405854,False
11,4,Jennifer Grey,28.0,0.12154695415490778,0.08539579849624027,0.011765230251183156,0.32903984140923176,False
11,4,Rick Fox,19.5,0.11649161497714244,0.08394253653700874,0.008639358238521622,0.32220122549457986,False
11,4,Kurt Warner,17.0,0.11327230342957637,0.08398316011431128,0.00784825347260587,0.3260981453802126,False
11,4,Brandy,24.0,0.14370193854497929,0.09249123706073611,0.01658016887075812,0.35743214828251857,False
11,4,The Situation,14.0,0.05473725640931417,0.044944443248354046,0.003376399224038772,0.16934195185565318,True
11,4,Audrina Patridge,23.0,0.11529356370970598,0.08335497703332422,0.010210776555432345,0.3217999829698691,False
11,4,Bristol Palin,16.0,0.10051734698157032,0.07681216821621009,0.0059119247695227995,0.28489711390411193,False
11,5,Florence Henderson,21.0,0.05603704302488867,0.046745539098296415,0.0028053503522410352,0.17684744969737295,True
11,5,Kyle Massey,20.0,0.1319586926119565,0.09089609501847447,0.01083175163751311,0.3488044436909066,False
11,5,Jennifer Grey,25.0,0.1280281885894621,0.09203834893535658,0.011229404658828048,0.35865580246733003,False
11,5,Rick Fox,24.0,0.14047714690074098,0.10036996333420298,0.012225156909452145,0.3913532233457867,False
11,5,Kurt Warner,24.0,0.13471374299754085,0.09425860941266433,0.011313950732454546,0.3733591057167803,False
11,5,Brandy,27.0,0.16012110182113443,0.09812559081581816,0.024426916699948696,0.39441044425965616,False
11,5,Audrina Patridge,23.0,0.12958778256599043,0.09311283061751595,0.012707228978420608,0.3611495348909431,False
11,5,Bristol Palin,18.0,0.11907630148828896,0.09064913799842021,0.008047757322864885,0.3401527298393566,False
11,6,Kyle Massey,29.999899999999997,0.1509231172333907,0.10161732186366376,0.015135737690223467,0.38882158756438806,False
11,6,Jennifer Grey,29.0,0.1496342147498247,0.10499334874041254,0.013512649701922445,0.4002026540364391,False
11,6,Rick Fox,30.0,0.15326416712670074,0.10458363434869407,0.013085261648429512,0.4123289083999261,False
11,6,Kurt Warner,21.9999,0.14931321574483217,0.09956375895072526,0.016442355079570564,0.38878281257399605,False
11,6,Brandy,35.9999,0.17496398598954968,0.10800240572058907,0.02016053009688069,0.43455007021364545,False
11,6,Audrina Patridge,31.9998,0.07365543740894823,0.05395311039858822,0.005975329422975987,0.2084563801101224,True
11,6,Bristol Palin,27.9998,0.14824586174675555,0.10301993610694099,0.012222906774392084,0.4091750747009237,False
11,7,Kyle Massey,33.5,0.18257947149580664,0.11768406570401203,0.01935709110199634,0.4755033245460394,False
11,7,Jennifer Grey,36.5,0.17735393713501693,0.11289743963275829,0.01870124839139331,0.44283720045006697,False
11,7,Rick Fox,34.5,0.07651428000530008,0.0595046883909147,0.005790453621749832,0.22944544938185626,True
11,7,Kurt Warner,35.0,0.17438169663976608,0.11397301603055335,0.01722345142102388,0.44646015418111024,False
11,7,Brandy,36.5,0.21130902693905868,0.12336150028652151,0.028380110552975218,0.49282425306539424,False
11,7,Bristol Palin,32.5,0.17786158778505182,0.11995187566892905,0.014149000637852455,0.4568775380912292,False
11,8,Kyle Massey,28.0,0.22891548246688212,0.14004632375130743,0.02728919317159003,0.5571709961336104,False
11,8,Jennifer Grey,28.5,0.2162418345862956,0.14253279659707369,0.02176953009836659,0.5690176751859642,False
11,8,Kurt Warner,24.0,0.09140691721372476,0.06723119333450245,0.0068333462472922905,0.26009765228781,True
11,8,Brandy,28.5,0.25497512228234687,0.14313060429903302,0.03864578271526936,0.5917286034765917,False
11,8,Bristol Palin,23.5,0.20846064345075016,0.13359661767398384,0.02030969237439746,0.5238656883617774,False
11,9,Kyle Massey,29.0,0.31202041534875324,0.16410156086876465,0.05415280547467229,0.6807451309492505,False
11,9,Jennifer Grey,30.0,0.28461823502926215,0.15578003811275584,0.0438577723368534,0.6372127272610427,False
11,9,Brandy,28.5,0.11905913997826244,0.07454446347166929,0.014435000027211028,0.2961748496939614,True
11,9,Bristol Palin,26.5,0.28430220964371716,0.1541267629089149,0.0406106460553871,0.6266608334646475,False
12,1,Ralph Macchio,24.0,0.10231642207633293,0.06961638775383838,0.008921980660491859,0.27216756769695,False
12,1,Chelsea Kane,21.0,0.1038856613416257,0.07203691160544709,0.009991348992371528,0.27748060181720796,False
12,1,Kirstie Alley,23.0,0.08658956893111278,0.06805694557309173,0.007098714979826797,0.25933664935146,False
12,1,Hines Ward,21.0,0.10981106589817721,0.08242586205329591,0.009094308975843821,0.321186298934856,False
12,1,Sugar Ray Leonard,17.0,0.0761754123853516,0.06403598701508696,0.004197376995341329,0.24662787770288944,False
12,1,Chris Jericho,19.0,0.10002381106677788,0.0709607770436163,0.008219515704804087,0.27467182372242505,False
12,1,Petra Nemcova,18.0,0.08601611444585767,0.06349964914903257,0.006178922562212306,0.24025192012679092,False
12,1,Mike Catherwood,13.0,0.04919819966255552,0.041454120404154526,0.0024516271715616707,0.16094180975379804,True
12,1,Romeo,19.0,0.11494100483720904,0.0752886164808112,0.013782525086336983,0.3088906658315399,False
12,1,Wendy Williams,14.0,0.0774302944732447,0.061117974489899994,0.0037574070822124776,0.2378628558127095,False
12,1,Kendra Wilkinson,18.0,0.09361244488175692,0.06722521563390729,0.006883435693978918,0.258332120725885,False
12,2,Ralph Macchio,21.0,0.09180094293324945,0.06396096118908279,0.009003142293898104,0.24846404803967032,False
12,2,Chelsea Kane,18.0,0.10305692955498583,0.07442028375983185,0.010234047397537308,0.29505483141699834,False
12,2,Kirstie Alley,20.0,0.08523768425700576,0.06333390830765838,0.005230314097339017,0.2437217378539276,False
12,2,Hines Ward,23.0,0.10495510601789867,0.07462438178872201,0.008631883446031588,0.2947131093106687,False
12,2,Sugar Ray Leonard,17.0,0.0834477085464443,0.06642117732534214,0.005046631015512075,0.259874007511872,False
12,2,Chris Jericho,23.0,0.09965357960174112,0.0700300201280407,0.008841449305807297,0.2777217312743691,False
12,2,Petra Nemcova,18.0,0.08994828183119108,0.06707321533333373,0.006990393206462191,0.25710383558526784,False
12,2,Mike Catherwood,17.0,0.051888760921555685,0.04261127146964084,0.0028484618039619084,0.16315397747628402,True
12,2,Romeo,23.0,0.11194086622099637,0.07476598693664553,0.011879782638224364,0.30116462183130965,False
12,2,Wendy Williams,17.0,0.0777597805062907,0.062364674218147884,0.00485611832945871,0.2425866988530629,False
12,2,Kendra Wilkinson,19.0,0.10031035960864339,0.07482178311640922,0.00686125653840647,0.28561507430875105,False
12,3,Ralph Macchio,21.0,0.09992922522494015,0.07243851059341185,0.007664167684598096,0.2855604989185865,False
12,3,Chelsea Kane,23.0,0.10903105101280294,0.07799573221152971,0.009369055904947183,0.3050421946258995,False
12,3,Kirstie Alley,21.0,0.09448398738790303,0.07186519204785502,0.006173317158975456,0.27977376512868724,False
12,3,Hines Ward,25.0,0.11904522063880209,0.08133634475060703,0.011793961097854846,0.31040382189875493,False
12,3,Sugar Ray Leonard,20.0,0.09910454967371944,0.08191900174208926,0.0054881228828181985,0.31692684005664723,False
12,3,Chris Jericho,21.0,0.10915376328295567,0.08369399282969725,0.008041883117702823,0.32284572942574585,False
12,3,Petra Nemcova,25.0,0.09628689827441934,0.07411754875264961,0.007426823297606528,0.28444131118276,False
12,3,Romeo,20.0,0.1187677614723561,0.08124366280268026,0.012814046007898343,0.32426240400703493,False
12,3,Wendy Williams,15.0,0.050884321452812444,0.04486260720065659,0.0023661641524004608,0.1666716028113165,True
12,3,Kendra Wilkinson,23.0,0.10331322157929071,0.07430051825301567,0.008696232626118568,0.2877119452073013,False
12,4,Ralph Macchio,25.0,0.1133243988572012,0.08224642328910983,0.010724762805045857,0.31459632690107364,False
12,4,Chelsea Kane,26.0,0.12804330206368675,0.08841142695591703,0.01273135078215518,0.35652444498587693,False
12,4,Kirstie Alley,22.0,0.1015455893788198,0.07985368257518465,0.00625054250640304,0.3127616171238569,False
12,4,Hines Ward,25.0,0.13438512726309917,0.09509732234913819,0.011618088445786231,0.3784364364069351,False
12,4,Sugar Ray Leonard,21.0,0.05373590716322525,0.04637261734169846,0.0028399823754082293,0.17297867477307152,True
12,4,Chris Jericho,23.0,0.11714011947991432,0.08405001129980816,0.010527008631930958,0.32921761916071185,False
12,4,Petra Nemcova,23.0,0.11150342541089078,0.08814493608542001,0.008278475136164754,0.3436350310561072,False
12,4,Romeo,23.0,0.130686295834837,0.08642220758697663,0.012164213185286783,0.3442262609896843,False
12,4,Kendra Wilkinson,18.0,0.1096358345483283,0.08679184015804331,0.007650109136501674,0.32830834622880517,False
12,5,Ralph Macchio,22.0,0.12669024830204229,0.08719778501034883,0.011942620841946902,0.3388345269283133,False
12,5,Chelsea Kane,26.0,0.14196314995137221,0.09632517408745687,0.014779429176654413,0.3820391037931652,False
12,5,Kirstie Alley,23.0,0.12265010896896468,0.09735567407545906,0.007342701255859725,0.3750011665643501,False
12,5,Hines Ward,27.0,0.13374404614585897,0.086275634499886,0.01631934960990852,0.34754721248632164,False
12,5,Chris Jericho,26.0,0.1293456043470724,0.08702964283738318,0.011368488398808033,0.34359047825755507,False
12,5,Petra Nemcova,22.0,0.06246879150566647,0.04831412387256778,0.0041498646210812,0.18182763074043007,True
12,5,Romeo,26.0,0.1507106138764131,0.09603167666711859,0.016826315436761524,0.37669945689341566,False
12,5,Kendra Wilkinson,22.0,0.13242743690260816,0.09218038701937353,0.012231928891644284,0.3469038865195118,False
12,6,Ralph Macchio,24.0,0.14845073295783168,0.10437346182970779,0.012891024920739281,0.4083816981085403,False
12,6,Chelsea Kane,28.0,0.1583564390459388,0.10493954819132834,0.014112242647929483,0.4012638263717561,False
12,6,Kirstie Alley,26.0,0.14125197722955887,0.10492287756733806,0.010354690883161469,0.40320890768006307,False
12,6,Hines Ward,27.0,0.15530847445356702,0.10446525211284416,0.015315008228482588,0.4184977438608827,False
12,6,Chris Jericho,22.0,0.0697189493903885,0.054083725428926435,0.004852393221991203,0.20534711551927745,True
12,6,Romeo,28.0,0.17461853256303264,0.11248761102234399,0.02296051556426724,0.4509636467202901,False
12,6,Kendra Wilkinson,25.0,0.15229489435968413,0.10341776145085102,0.014203157228519734,0.4024218879165085,False
12,7,Ralph Macchio,33.0,0.17906038279254816,0.11501250314977546,0.019490582821731137,0.45681063989344406,False
12,7,Chelsea Kane,32.0,0.1957583478691265,0.12356345291664511,0.02212333766720716,0.48554734026088,False
12,7,Kirstie Alley,30.0,0.1639044258919414,0.11117870300205251,0.014019888894560814,0.4255461896054768,False
12,7,Hines Ward,33.0,0.18308898079371136,0.11216079486406279,0.024078533032345712,0.4501515346418435,False
12,7,Romeo,30.0,0.20269122836647807,0.1205274008129058,0.028754091463454517,0.49487668868223583,False
12,7,Kendra Wilkinson,30.5,0.07549663428620033,0.057950045754904186,0.0053954996056520665,0.2204993136083072,True
12,8,Ralph Macchio,23.0,0.22437835143956372,0.1366975249991863,0.02561314388894452,0.5450652664857053,False
12,8,Chelsea Kane,27.5,0.23739033485534483,0.14457469215617733,0.03107116442452209,0.5820399079910951,False
12,8,Kirstie Alley,26.5,0.21046216179724705,0.13530616828641645,0.019474168551175498,0.5292228498458194,False
12,8,Hines Ward,27.0,0.22905446496731838,0.13993471026896268,0.03226436984524233,0.5644991225817083,False
12,8,Romeo,26.0,0.09871468694052483,0.07119025454158179,0.00965104846266216,0.2700430881116708,True
12,9,Ralph Macchio,24.0,0.11499692196746425,0.0773674051346818,0.00993943872631551,0.29455506864385667,True
12,9,Chelsea Kane,36.5,0.3094725514860948,0.16781669036859445,0.05236719361127591,0.6824876963677582,False
12,9,Kirstie Alley,27.0,0.27448995597937653,0.15144714498825634,0.03684617580174205,0.6122714800158816,False
12,9,Hines Ward,30.0,0.3010405705670654,0.16148996766625878,0.050718762865935796,0.6631091706933785,False
13,1,Elisabetta Canalis,15.0,0.09096933977185628,0.07060446067983756,0.006728436225347405,0.2725447558491162,False
13,1,David Arquette,18.0,0.09505340420842967,0.06943914698557364,0.008277052695641808,0.26581816033473654,False
13,1,Ricki Lake,20.0,0.09187430140404038,0.06895094022032905,0.007028118319378863,0.26562770915413075,False
13,1,J.R. Martinez,22.0,0.09808609321668692,0.0656560754869271,0.00914810308734907,0.2501329515481281,False
13,1,Metta World Peace (Ron),14.0,0.053135066306687996,0.04169234728707244,0.0037968245474495057,0.15843746727234767,True
13,1,Hope Solo,21.0,0.0880695309332697,0.06401145708106887,0.008505545675999256,0.24741816720280044,False
13,1,Chynna Phillips,22.0,0.08915474179378684,0.06562243811587962,0.009200477135837022,0.2556995612723656,False
13,1,Kristin Cavallari,19.0,0.08666747972022393,0.06504428450965802,0.008003827526449857,0.2471569447834335,False
13,1,Carson Kressley,17.0,0.079677940383461,0.06437623591153747,0.005102141522183856,0.2460355546798208,False
13,1,Chaz Bono,17.0,0.07683922245219738,0.05852707983922234,0.004745357272896823,0.22240796854962833,False
13,1,Nancy Grace,16.0,0.07094362308095835,0.06060471282673729,0.0030226760480323075,0.2262703733489995,False
13,1,Rob Kardashian,16.0,0.07952925672840043,0.060892441810218544,0.005644830563693877,0.22743930160291054,False
13,2,Elisabetta Canalis,21.0,0.06276615937401472,0.04630252905793163,0.006290831032097078,0.1838475976591311,True
13,2,David Arquette,18.0,0.09281288951591317,0.07032005863133482,0.008338490221582583,0.26630491400367773,False
13,2,Ricki Lake,23.0,0.10084428693304574,0.07132879789181372,0.0091082238587736,0.2724706208125526,False
13,2,J.R. Martinez,22.0,0.11352456697502997,0.07522248424943216,0.012735269104655724,0.29809403754536046,False
13,2,Hope Solo,19.0,0.09536480924565853,0.06753585316982165,0.0076617652029371125,0.25710262020998526,False
13,2,Chynna Phillips,21.0,0.10397625447575147,0.07006853749967525,0.011980448284360304,0.27753875597376476,False
13,2,Kristin Cavallari,22.0,0.09112700239253435,0.06439160857984914,0.007823605724352999,0.24693466954374144,False
13,2,Carson Kressley,18.0,0.08486360497123215,0.06447543066049825,0.005531314774362905,0.23722245114104618,False
13,2,Chaz Bono,17.0,0.08610053031415954,0.06770959274379777,0.005910399221725309,0.2581241124087966,False
13,2,Nancy Grace,21.0,0.07860607636773377,0.05897276945929416,0.005702471679705848,0.2212671664979359,False
13,2,Rob Kardashian,21.0,0.09001381943492867,0.06714186795521275,0.00653023592380725,0.25593588018207925,False
13,3,David Arquette,24.0,0.10206368798927884,0.07261446796850221,0.00910423026091769,0.2779410725441255,False
13,3,Ricki Lake,27.0,0.11812823301790379,0.0800109242987573,0.010282034659079474,0.31310239884684127,False
13,3,J.R. Martinez,26.0,0.12499573192689659,0.08263993958149767,0.014545364430587631,0.32113183010570695,False
13,3,Hope Solo,24.0,0.10796210326720432,0.07641951445570068,0.010468643566192386,0.3093977357922494,False
13,3,Chynna Phillips,26.0,0.11025634752276603,0.07467917482692371,0.012029848198191946,0.2980959408664449,False
13,3,Kristin Cavallari,24.0,0.05599357520784605,0.04285270110696352,0.0037759023699436445,0.1666918555350667,True
13,3,Carson Kressley,23.0,0.10419785522285734,0.07773797770805259,0.006284491770521097,0.29836175146399835,False
13,3,Chaz Bono,18.0,0.09401860557101129,0.07440074338450087,0.00534861188522907,0.2895946823139987,False
13,3,Nancy Grace,21.0,0.08539255242173813,0.06785114699254884,0.0038409096827725737,0.24747056467758868,False
13,3,Rob Kardashian,24.0,0.09699130785249836,0.07048562322208259,0.008159845760515672,0.26949816321329534,False
13,4,David Arquette,23.0,0.12078766056876593,0.08750388390156076,0.011202185943045288,0.34017844040318357,False
13,4,Ricki Lake,29.0,0.12374188429640678,0.08147017496106161,0.011138392651904763,0.3220181299639295,False
13,4,J.R. Martinez,26.0,0.1313350992811122,0.08922968656902293,0.0126465840821771,0.3420113858911603,False
13,4,Hope Solo,24.0,0.12305230454647575,0.08502934520580822,0.013033303215602119,0.3287952570382883,False
13,4,Chynna Phillips,21.0,0.06527093842513132,0.049824492470649406,0.005408822557422605,0.18658872008774371,True
13,4,Carson Kressley,20.0,0.1151371112350398,0.09120849010431317,0.008587832877438917,0.35533214474337654,False
13,4,Chaz Bono,21.0,0.10597744693742074,0.08208845242400069,0.0075830670290115984,0.33197453593920395,False
13,4,Nancy Grace,21.0,0.10280198861207898,0.08399369492685167,0.004861957885333159,0.31731415377995276,False
13,4,Rob Kardashian,24.0,0.1118955660975682,0.08065761564081189,0.008286521590568523,0.31309364932756506,False
13,5,David Arquette,25.0,0.14716224777443146,0.09825073420896901,0.014365492442140889,0.3797224060613744,False
13,5,Ricki Lake,24.0,0.13776200747851808,0.09466385167710666,0.012397885191435488,0.3788988724547745,False
13,5,J.R. Martinez,28.0,0.14483440018453692,0.0887643240059456,0.01928526419914575,0.35614644942713536,False
13,5,Hope Solo,24.0,0.14605129467313158,0.09802842001669258,0.01488944017490725,0.38386778284284456,False
13,5,Carson Kressley,19.0,0.05951375626156836,0.04949815769088871,0.0038057892632359807,0.1844833220787827,True
13,5,Chaz Bono,21.0,0.11775206385907891,0.08798267929273439,0.008783422369486246,0.3402415922623774,False
13,5,Nancy Grace,22.0,0.11485185485609009,0.08583076026896432,0.008743654429552465,0.3293314081297745,False
13,5,Rob Kardashian,25.0,0.13207237491264642,0.0897659527000001,0.011339375162814472,0.3420885007864664,False
13,6,David Arquette,23.0,0.1591517867172048,0.10740250211521453,0.015055060316820617,0.41796567055356754,False
13,6,Ricki Lake,29.0,0.15675825000269833,0.10446192832583348,0.017261227108840514,0.4043791131070171,False
13,6,J.R. Martinez,29.0,0.17943215848772234,0.1165712216575251,0.017245945031836143,0.4630736774930823,False
13,6,Hope Solo,20.0,0.15918764599880536,0.10706687337095705,0.013741564367840183,0.40275967724022954,False
13,6,Chaz Bono,19.0,0.0626251499034971,0.05182112964061267,0.003645616907787912,0.19043052118299333,True
13,6,Nancy Grace,24.0,0.13575592031557945,0.10194483579099532,0.008813306664724171,0.3957808257677773,False
13,6,Rob Kardashian,22.0,0.14708908857449157,0.10579184170907574,0.010929380641030467,0.41521299801458394,False
13,7,David Arquette,23.5,0.0819977705730202,0.06114941249595103,0.006969463436248475,0.24225861747454647,True
13,7,Ricki Lake,26.5,0.18364266205250943,0.11588370764380604,0.021801486943675914,0.4611887099124582,False
13,7,J.R. Martinez,24.0,0.1986323784237782,0.12123421807357769,0.02839203024832287,0.47769928133669187,False
13,7,Hope Solo,25.0,0.19416707697688826,0.12389010975580886,0.02100003299467689,0.5052888409238512,False
13,7,Nancy Grace,22.0,0.1653566585561505,0.11253355380240555,0.011984325606545642,0.43552583450160365,False
13,7,Rob Kardashian,25.5,0.1762034534176495,0.11950659190037057,0.01482369806227772,0.4768399129589236,False
13,8,Ricki Lake,26.0,0.22682839666531118,0.13667781051699937,0.03035756018071931,0.5519246961290327,False
13,8,J.R. Martinez,30.0,0.24273775798563438,0.14307154181812573,0.03197871655706209,0.5756958752575525,False
13,8,Hope Solo,26.0,0.23528337355459938,0.1424506606718447,0.027768161492679806,0.5687013860153324,False
13,8,Nancy Grace,22.0,0.07680863067595042,0.06006149754793697,0.004148921484200771,0.22600045628057977,True
13,8,Rob Kardashian,25.5,0.21834184111849955,0.13662679200277106,0.023152599543800334,0.540644375109701,False
13,9,Ricki Lake,33.4999,0.2924337656463467,0.16231671688983085,0.04326943650745955,0.6611881027224068,False
13,9,J.R. Martinez,28.0,0.3157195225047199,0.16196131870854008,0.05496966194450873,0.6818425196385054,False
13,9,Hope Solo,24.4998,0.11969731513109291,0.07677646103241927,0.01097145414230113,0.2955849342035248,True
13,9,Rob Kardashian,32.4998,0.27214939671784055,0.15610150201117426,0.034652887453941086,0.6266802989377107,False
14,1,William Levy,24.0,0.09479055816120902,0.06877586176238827,0.009014444876088342,0.2566327314671889,False
14,1,Jack Wagner,23.0,0.07858191545548794,0.060419225909269444,0.004683483440486446,0.23404627913005668,False
14,1,Sherri Sheperd,23.0,0.0910646576740378,0.06458752639981326,0.008124845484172591,0.24231837893995542,False
14,1,Jaleel White,26.0,0.09565531993422338,0.06935621643011496,0.009065650030477252,0.27319831344453743,False
14,1,Roshon Fegan,23.0,0.07975033088665266,0.05768826687239382,0.006892999041668247,0.22557212479180447,False
14,1,Melissa Gilbert,20.0,0.07806882719844546,0.05906834962071759,0.0055664108346581784,0.22815566190553452,False
14,1,Martina Navratilova,20.0,0.04316647108928856,0.03697274130958951,0.002078053774727637,0.13472509644732358,True
14,1,Donald Driver,21.0,0.08258017582729628,0.06258796622146053,0.006155747162798924,0.23921643146470797,False
14,1,Gavin DeGraw,20.0,0.09095275227995406,0.06233297347837644,0.008347843161655672,0.23913060853989315,False
14,1,Gladys Knight,23.0,0.07866536559692414,0.06025601441577692,0.004612561061286296,0.2234983816465763,False
14,1,Katherine Jenkins,26.0,0.10707784210773214,0.07404335622265394,0.011493677290130764,0.2940909477975934,False
14,1,Maria Menounos,21.0,0.07964578378874784,0.06065080676824472,0.0066666238216786375,0.24494892064207444,False
14,2,William Levy,25.0,0.08617064653251177,0.06646562283358683,0.007432563571369154,0.2634856216392643,False
14,2,Jack Wagner,21.0,0.06966224000457119,0.05510154196480266,0.004990817200565693,0.21170751806329435,False
14,2,Sherri Sheperd,23.0,0.09015118663350989,0.06744539724473575,0.0071611096458425935,0.2576313471708607,False
14,2,Jaleel White,22.0,0.0888866539341302,0.06701218600025229,0.008064805073242132,0.2631297204800691,False
14,2,Roshon Fegan,26.0,0.09243096040304039,0.06518842525339294,0.006613816827132528,0.24794726453287771,False
14,2,Melissa Gilbert,20.0,0.08566825107192236,0.06518470708993222,0.006158825147712848,0.25430395325694316,False
14,2,Martina Navratilova,17.0,0.04468867053636564,0.039764191353156876,0.0016193023569242972,0.14932971256981203,True
14,2,Donald Driver,24.0,0.08835411691629261,0.06754310116471428,0.006292844626323522,0.2450415838072682,False
14,2,Gavin DeGraw,21.0,0.09331566510037279,0.06267179082066247,0.010481892287714591,0.2541707467274322,False
14,2,Gladys Knight,19.0,0.06853837111420949,0.05553798398334656,0.003665395197811409,0.20902653247347933,False
14,2,Katherine Jenkins,26.0,0.10862156121207807,0.07628740899911492,0.011671249002806503,0.29169555603426095,False
14,2,Maria Menounos,25.0,0.08351167654099696,0.06074617306014416,0.007570830864841929,0.23670461177266586,False
14,3,William Levy,28.0,0.10414784217354181,0.07058188672708283,0.012077211961848973,0.2644416603194749,False
14,3,Jack Wagner,24.0,0.051366867698492615,0.04237213420242241,0.002982522132063266,0.15947120806017132,True
14,3,Sherri Sheperd,24.0,0.09930962009029483,0.07651056884794184,0.007063516423404466,0.2896919342685768,False
14,3,Jaleel White,25.0,0.09848447888368853,0.06962301878991306,0.008353070271932087,0.27157677301548533,False
14,3,Roshon Fegan,25.0,0.08982957619484941,0.06995916070709929,0.007523112929350523,0.2637222664612861,False
14,3,Melissa Gilbert,24.0,0.08974378491805765,0.0679253756281944,0.006445956067402053,0.25498914238891995,False
14,3,Donald Driver,26.0,0.08697070933351159,0.06697856976985059,0.006166428299286891,0.25806153861743253,False
14,3,Gavin DeGraw,24.0,0.10115341479807356,0.07301050383852406,0.008777035150826605,0.285339013104516,False
14,3,Gladys Knight,24.0,0.08466192384850789,0.06765537715803903,0.006009579196102943,0.24916723918416395,False
14,3,Katherine Jenkins,29.0,0.10218956686092345,0.07287644497189691,0.011148594449366006,0.2857048929003901,False
14,3,Maria Menounos,27.0,0.09214221520006113,0.07175641999663321,0.007510709636636446,0.2744112647012585,False
14,4,William Levy,22.0,0.10186883280063413,0.07431786299350604,0.009704114301700808,0.2906049159610581,False
14,4,Sherri Sheperd,21.0,0.05607474781811759,0.044276291707074145,0.00392367820535503,0.17341335794525267,True
14,4,Jaleel White,22.0,0.10660618917987276,0.07749518741144598,0.0077479053995572825,0.29451749678680433,False
14,4,Roshon Fegan,26.0,0.11230950084891177,0.08017125897137492,0.010282300795025592,0.30460338646749296,False
14,4,Melissa Gilbert,22.0,0.09375542563816512,0.07460129658812696,0.00620676998120606,0.2873109753356698,False
14,4,Donald Driver,27.0,0.1106290148545477,0.08106052633530327,0.008642809052348727,0.31386591573195427,False
14,4,Gavin DeGraw,23.0,0.12114417740813432,0.08517098065030201,0.011731914314454526,0.33253493799692646,False
14,4,Gladys Knight,20.0,0.08528431654699796,0.07225458945241882,0.004552096674232397,0.26491307369725775,False
14,4,Katherine Jenkins,24.0,0.11691830340996287,0.08017563860173142,0.011883905177275842,0.31829786366198304,False
14,4,Maria Menounos,26.0,0.0954094914946556,0.07784468179631292,0.006817620371400349,0.29534146081513146,False
14,5,William Levy,29.0,0.13319677621873774,0.09144988476524775,0.0131074789894513,0.3449387753222286,False
14,5,Jaleel White,24.0,0.11934720133110568,0.08142354346000408,0.010360090656597975,0.30980458745467926,False
14,5,Roshon Fegan,26.0,0.11376112223355374,0.0791444022410527,0.00991289854122683,0.3014074795867945,False
14,5,Melissa Gilbert,21.0,0.11127806997503023,0.08641443155810241,0.006280063566745196,0.3227790731092354,False
14,5,Donald Driver,27.0,0.1162015552321202,0.08595765973860196,0.009448017281918566,0.33968390857683917,False
14,5,Gavin DeGraw,19.0,0.06466235937401883,0.050207786756111344,0.00489218502139145,0.19393375971001667,True
